house_id,price_target
119350,312408.3333333333
103137,425077.77777777775
106304,272604.1666666667
102903,459985.71428571426
114862,319403.4
107729,393650.0
111555,769863.6363636364
104879,714323.6842105263
102699,569679.1
109853,390333.3333333333
107219,554835.0
112464,722423.0769230769
114672,503119.45454545453
118692,752068.1818181818
109156,477417.22222222225
113259,462523.3333333333
106728,256688.23529411765
112037,840476.1538461539
100539,283809.3157894737
106196,643406.3125
119601,571184.375
110837,409903.8461538461
102127,176823.68421052632
108232,297640.0
101715,533541.6666666666
105408,538062.5
105602,369735.5263157895
119031,632000.0
113616,525926.9230769231
106367,228877.77777777778
106182,478718.1818181818
101134,389852.4705882353
117225,325900.0
106125,261606.25
100923,399500.0
112817,656916.6666666666
114332,726100.0
114046,630480.8823529412
119677,551150.0
112370,456200.0
104464,254436.05555555556
103369,299664.70588235295
102290,386133.0
112199,1755386.0
106868,899636.3636363636
117033,449698.07692307694
119036,423650.0
110929,696156.25
120409,403179.1666666667
115767,423650.0
100268,260500.0
120579,686933.3333333334
104501,759245.8333333334
111046,472422.85714285716
101662,438700.0
102215,430541.6666666667
116119,769863.6363636364
107161,283809.3157894737
115986,238721.875
104468,245000.0
117872,176823.68421052632
118368,246356.66666666666
107274,761804.4666666667
114366,389852.4705882353
118623,343785.0
107887,455834.2105263158
118272,407720.0
111005,375600.0
111999,392305.55555555556
114615,607200.0
102677,721375.0
120598,306177.54545454547
103651,297503.75
111099,492345.0
107883,835763.1578947369
116195,470714.28571428574
109570,464211.53846153844
113573,514273.8823529412
116329,511700.4
109970,367168.1818181818
118422,546850.0
114394,1031666.6666666666
102019,448350.0
101747,463925.0
112567,809555.0
115499,241563.63636363635
100280,780195.4285714285
113439,365310.0
120385,238977.77777777778
105694,367168.1818181818
118247,488781.8181818182
114157,415758.8
109014,562925.1428571428
101672,589880.7692307692
118102,454650.0
118210,423650.0
109193,656916.6666666666
111430,863050.9
117715,294860.0
119476,628558.6428571428
121130,499818.1818181818
112721,397020.0
121085,463821.5
100338,456200.0
117538,569970.0
105064,1031666.6666666666
120231,396975.0
105658,254190.0
109949,930575.9375
109004,307440.0
113389,363695.4166666667
105087,829250.0
111707,1422372.7272727273
115266,511290.0
114016,301150.0
109805,554746.1538461539
108133,386395.0
120090,661750.8333333334
121107,392305.55555555556
109906,472672.7272727273
103516,386133.0
120207,661694.6428571428
100377,463400.0
110734,326270.0
119800,405265.0
116803,272503.125
113808,655450.0
111507,465319.44444444444
115259,456200.0
119942,334925.0
109350,590981.25
102602,372932.35294117645
121169,620580.0
115294,260914.2857142857
107796,1143781.25
116369,420431.25
117011,554835.0
100533,678434.375
100341,1261040.0
117709,496500.0
109236,546850.0
107250,218590.0
115791,663617.0
105744,1553077.2727272727
104667,666830.0
114313,729000.6666666666
103314,448350.0
108640,668758.3333333334
101546,343785.0
114396,297400.0
112055,285710.9285714286
110579,362017.0
114930,367168.1818181818
104763,293150.0
102232,393650.0
100992,272513.63636363635
116788,571184.375
110340,607200.0
118551,443985.71428571426
106674,699313.6363636364
103777,679954.5454545454
107140,416814.70588235295
107531,1404100.0
120511,246356.66666666666
105360,502283.07692307694
108855,246931.81818181818
112330,455834.2105263158
106816,671045.3125
115040,804823.4705882353
105331,269830.0
108093,328077.1818181818
109468,1387012.5
104024,232536.66666666666
116749,633285.5833333334
111644,624842.8571428572
101314,363038.0
116110,390333.3333333333
105986,365310.0
116553,326270.0
115429,544275.2
113480,293522.7272727273
111956,389083.3333333333
112139,682862.5
106325,1244159.0909090908
114168,656108.1666666666
106484,324196.6666666667
109947,266990.0
117347,861097.3684210526
120838,477350.0
120160,776156.25
117136,299371.0
109988,545090.9090909091
106405,187525.66666666666
106511,1101963.642857143
101478,938083.6
115333,224764.4
103348,462523.3333333333
102056,492631.8181818182
119085,385207.5
120286,553791.6666666666
112206,443985.71428571426
107072,420431.25
117643,799710.0
109141,614823.3333333334
103894,412993.63636363635
116972,254436.05555555556
103027,586209.375
108847,354766.3333333333
106023,392305.55555555556
112303,515491.6666666667
117433,1008230.7692307692
114197,241075.0
117480,511746.1538461539
107381,326563.6875
119245,588205.2631578947
104116,383057.6923076923
103743,499800.0
103920,370520.8333333333
102242,410235.0
116256,416912.5
110221,846354.7
106538,257323.5294117647
117553,489568.3076923077
102437,519139.28571428574
121537,339919.23076923075
115833,375600.0
117680,258977.27272727274
120136,1433333.3333333333
109711,206185.0
112682,699404.5454545454
108666,352162.0833333333
119865,503696.6666666667
117380,735636.3636363636
114516,130397.5
103395,670166.6666666666
101015,284850.0
119207,542076.9230769231
101104,272503.125
110586,374476.4705882353
113520,245000.0
112372,372932.35294117645
115990,320153.9
109650,405265.0
107865,259340.0
106063,347449.92307692306
108234,711364.7058823529
110582,799710.0
112692,327671.4285714286
116527,516244.44444444444
107935,598754.1666666666
100385,580272.7058823529
108035,287575.72222222225
108436,891250.0
118505,740071.3571428572
115890,444016.4
114970,514626.6666666667
110107,589880.7692307692
118158,228877.77777777778
103603,416912.5
103517,262452.5
104258,1000463.3333333334
104857,342540.9090909091
101182,1755386.0
117016,496500.0
112226,963367.6470588235
104690,365422.35294117645
101429,305152.63157894736
100336,200923.07692307694
101668,633285.5833333334
113809,938083.6
111419,449855.0
111718,273145.1818181818
101351,284850.0
112620,709191.6666666666
110293,761804.4666666667
109629,344168.75
120092,515067.0
114278,374003.6923076923
112869,761804.4666666667
114257,546130.0
120607,1393106.923076923
102572,546997.5
101614,431234.1666666667
107022,422500.0833333333
120186,763350.0
101009,390333.3333333333
115351,363695.4166666667
109212,247330.76923076922
114347,455834.2105263158
110198,691288.3333333334
119071,415758.8
111516,323956.25
100775,954450.5833333334
109505,282445.8333333333
103756,604416.6
101999,386883.27777777775
100578,337859.0909090909
102929,626440.0
109654,474800.0
103683,853995.0
105952,1764600.0
117504,546850.0
107566,658425.0
117849,410235.0
102386,267150.0
111833,407321.35294117645
121543,527565.3636363636
100470,967034.6153846154
104610,272205.8823529412
102006,446902.5
104694,729000.6666666666
113600,908487.0
117540,262452.5
118508,696156.25
109524,651731.0714285715
115477,1022100.0
106544,471995.8333333333
117952,761804.4666666667
107861,353635.71428571426
110637,1008230.7692307692
103237,207746.66666666666
116954,591370.0
108221,521032.35294117645
119683,353230.0
115276,521032.35294117645
121580,297503.75
120689,353945.0
115274,369735.5263157895
114205,515345.0
106135,272464.28571428574
109467,590160.0
102943,272205.8823529412
110121,489568.3076923077
112835,478769.44444444444
109900,707677.2727272727
106909,369735.5263157895
107322,272464.28571428574
121095,291163.63636363635
121277,347449.92307692306
109345,963367.6470588235
106346,433845.3076923077
114554,471995.8333333333
114264,260914.2857142857
110731,260914.2857142857
107177,413860.0
110253,618371.875
121519,570144.2352941176
101047,193579.5
117646,316092.93333333335
100450,476477.8
118837,663150.0
121305,433120.8333333333
108357,1272772.7272727273
114577,403958.3333333333
115762,533541.6666666666
115182,231936.84210526315
114633,282445.8333333333
121599,499940.0
112708,457700.0
114034,776156.25
120249,423350.0
117574,339420.2727272727
118318,632000.0
105888,359806.2
103469,151538.33333333334
119551,445334.1875
107104,494610.0
114203,188663.33333333334
113658,294860.0
112469,464581.25
106502,488781.8181818182
105247,416586.36363636365
102965,328077.1818181818
101305,729000.6666666666
116364,351352.0
108429,285710.9285714286
105618,569970.0
115618,258977.27272727274
105531,463821.5
120357,545418.7142857143
101085,341865.5263157895
105757,443321.875
117056,590563.8888888889
121131,349418.8
104801,524545.4545454546
102077,513018.1818181818
101153,151538.33333333334
102407,2303500.0
104933,392305.55555555556
114493,224764.4
116322,2886445.0
117134,414810.5263157895
110729,589880.7692307692
110710,307583.3333333333
106598,187704.16666666666
109235,562925.1428571428
113166,445334.1875
100694,242732.14285714287
100351,1212010.0
107242,489568.3076923077
110038,625247.7777777778
115011,439040.0
121421,478769.44444444444
105752,861097.3684210526
106209,1244159.0909090908
114192,289534.9
118018,319020.0
104018,289412.5
115128,762850.0
106457,420431.25
107519,328475.0
109064,464211.53846153844
104674,439040.0
108724,1404100.0
107574,709191.6666666666
115982,224823.07692307694
111020,227060.0
118209,603850.0
117665,274438.23076923075
112761,325904.1666666667
109450,617834.0909090909
107637,503696.6666666667
111682,386395.0
120433,255780.2857142857
117528,811068.4615384615
107882,449698.07692307694
117932,347449.92307692306
111222,493045.45454545453
120024,420073.07692307694
104511,234872.22222222222
116794,241728.84615384616
100926,202803.45454545456
105196,375090.625
118089,630480.8823529412
109047,668758.3333333334
115077,322863.8461538461
111425,333573.07692307694
121429,515491.6666666667
104321,350071.0
103332,514626.6666666667
119132,386883.27777777775
103483,445486.36363636365
110480,257323.5294117647
112993,682862.5
101924,617834.0909090909
116709,273145.1818181818
120633,618371.875
111532,378062.5
120647,267850.0
107019,623245.8333333334
114154,891250.0
117222,273353.63636363635
110529,714323.6842105263
110276,339572.5333333333
117510,375090.625
114523,282772.7272727273
106449,1126439.0
106760,678434.375
119499,963367.6470588235
111449,648844.8333333334
110403,800671.4285714285
114441,228703.92307692306
107858,511290.0
109267,239163.63636363635
107187,319200.0
103520,443321.875
112711,176823.68421052632
117262,338891.5
116657,538062.5
100568,643033.3333333334
118195,367168.1818181818
118441,1291242.9411764706
108344,656916.6666666666
109631,352162.0833333333
100910,3825530.0
113321,235285.7142857143
103278,299664.70588235295
105343,682862.5
108749,350071.0
119314,879837.7777777778
114889,1422372.7272727273
111759,388010.0
106765,1236196.4285714286
107600,433098.75
114572,661694.6428571428
111702,265581.7
104583,266200.0
114209,1763663.3333333333
119452,354766.3333333333
113796,539752.5833333334
103644,247330.76923076922
110391,243795.0
105949,514273.8823529412
111250,891250.0
103482,511290.0
100739,382425.0
116440,501076.92307692306
105295,502283.07692307694
118587,1031666.6666666666
114528,1335378.0
119310,687492.3076923077
114736,636992.3076923077
117295,335340.0
118480,987727.2727272727
109347,261606.25
101823,628442.2727272727
111897,352230.76923076925
102919,579000.0
117745,508495.45454545453
115561,265204.1666666667
120810,457700.0
116498,1363000.0
117549,238792.85714285713
117942,515392.85714285716
103799,339572.5333333333
110589,392305.55555555556
117417,262452.5
103793,521032.35294117645
120258,452556.25
114579,358992.85714285716
101841,383057.6923076923
116249,571184.375
115200,472291.6666666667
101284,390333.3333333333
112681,419409.0909090909
115323,426596.6666666667
100289,553791.6666666666
102890,176114.58333333334
107811,454650.0
113308,452825.1875
104165,315903.8461538461
101373,407321.35294117645
113347,515491.6666666667
103147,463400.0
108294,633285.5833333334
103049,363695.4166666667
112602,1022100.0
108453,566295.0
102775,518600.0
116149,570144.2352941176
111258,238977.77777777778
101177,205997.44444444444
104730,420431.25
120063,1755386.0
119023,313712.0588235294
121182,361408.2727272727
118488,277639.5
117168,489568.3076923077
117919,632000.0
105241,312061.53846153844
121291,705450.0
108633,476841.0
116092,494610.0
112078,341865.5263157895
109707,607310.5263157894
100788,263890.15789473685
117391,591370.0
117198,544530.7692307692
101651,413744.44444444444
114174,272513.63636363635
101106,513018.1818181818
109700,272604.1666666667
118155,546130.0
103253,1031866.6666666666
105695,256688.23529411765
110169,488781.8181818182
108507,699404.5454545454
105283,255780.2857142857
102240,333573.07692307694
112064,633285.5833333334
104227,781900.0
101295,330777.54545454547
114428,143495.0
115284,446318.1818181818
105418,130397.5
118448,239440.0
106529,729000.6666666666
105047,625247.7777777778
108688,297400.0
108166,301638.46153846156
117787,409903.8461538461
114566,524545.4545454546
108757,248272.9
104049,219996.66666666666
113962,585250.0
113598,316092.93333333335
113928,569970.0
109321,699313.6363636364
104654,733564.3125
119225,846354.7
118953,474611.53846153844
116096,544530.7692307692
105290,334925.0
119903,328077.1818181818
112021,634545.0
113406,683325.0
100218,273353.63636363635
101825,240351.36363636365
101835,392305.55555555556
120515,652178.5714285715
103401,494610.0
108958,671045.3125
115694,305889.0
118163,851874.9
104302,319403.4
113397,714323.6842105263
100927,542312.5
106833,369080.1666666667
113298,416586.36363636365
101332,1404100.0
101983,158745.83333333334
107570,299664.70588235295
120115,671350.375
110209,312408.3333333333
102066,908487.0
111342,567469.2307692308
119971,352162.0833333333
112774,247330.76923076922
104096,991789.0
110238,477417.22222222225
118489,312898.9
119966,503409.0909090909
115717,393650.0
119186,545345.5
121549,319403.4
104370,351352.0
101510,861097.3684210526
103157,361793.2
100705,1381613.1578947369
115504,319020.0
107599,246555.88888888888
112156,257323.5294117647
106625,636992.3076923077
118289,881323.5294117647
105479,570144.2352941176
101149,255780.2857142857
101888,363038.0
116680,628558.6428571428
119238,918338.0
117815,272205.8823529412
104799,538050.0
114758,804823.4705882353
103384,465319.44444444444
116720,588205.2631578947
113481,577200.0
117645,577200.0
114201,339420.2727272727
104023,308684.6153846154
106166,544275.2
120150,500354.54545454547
114472,433098.75
117741,447496.4285714286
121299,643033.3333333334
104804,305889.0
101849,333958.35714285716
115948,590563.8888888889
119010,383057.6923076923
110225,330777.54545454547
102129,901755.0
102570,463925.0
114866,334925.0
115133,503409.0909090909
121339,390333.3333333333
116728,628442.2727272727
104280,392826.1538461539
110400,494610.0
114126,228540.0
113675,663617.0
116637,629480.0
107089,416814.70588235295
121507,374920.0
101515,1272772.7272727273
108099,519139.28571428574
108891,425077.77777777775
112595,328077.1818181818
104146,632000.0
118464,289645.8333333333
111805,333958.35714285716
106470,347449.92307692306
119667,435997.36842105264
110846,861097.3684210526
106790,252125.0
116590,314911.9375
104907,292076.5833333333
109258,283809.3157894737
105135,762850.0
103645,656916.6666666666
103778,443268.1818181818
120799,287575.72222222225
104038,324609.6153846154
107058,324196.6666666667
121196,314911.9375
116843,313712.0588235294
102796,332505.0
112232,1126439.0
102333,513018.1818181818
109705,368302.8823529412
100190,546997.5
101059,1092363.6363636365
103589,531910.7142857143
119367,776156.25
111051,426596.6666666667
103019,459985.71428571426
106429,721375.0
103502,773685.0
113733,339953.0
116035,363695.4166666667
100027,711364.7058823529
114019,643818.1818181818
116715,297640.0
104437,269830.0
111967,554835.0
116976,556390.0
116571,383057.6923076923
114989,469520.0
106997,385207.5
114796,740071.3571428572
107839,728338.125
120195,628558.6428571428
113887,569679.1
115638,759245.8333333334
107446,1044994.0
119355,1363000.0
115036,266990.0
105372,289645.8333333333
105122,453590.625
112696,719250.0
101693,433098.75
117801,444016.4
111176,207746.66666666666
114099,352230.76923076925
113412,310600.0
114752,321224.0
111843,494610.0
101666,1755386.0
106813,448350.0
103181,2255657.5
116233,618371.875
100820,512636.36363636365
101437,425077.77777777775
115993,585250.0
111632,938083.6
112240,268584.375
111173,342540.9090909091
103647,416586.36363636365
110999,443268.1818181818
101061,305889.0
103058,392305.55555555556
103450,762875.0
101922,590563.8888888889
102034,382091.0714285714
110798,452825.1875
102647,682065.7894736842
102427,991789.0
113348,666830.0
110303,328261.7272727273
100287,399400.0
106439,683325.0
103363,509892.85714285716
118908,762850.0
106563,454257.2727272727
110278,735636.3636363636
116914,987727.2727272727
119989,315903.8461538461
109318,362017.0
116400,643406.3125
116796,499818.1818181818
120949,281140.0
101494,811068.4615384615
111492,489802.63157894736
114777,501076.92307692306
104998,556390.0
115867,361793.2
101199,617834.0909090909
108064,452095.9166666667
100925,492631.8181818182
113676,410235.0
100937,228877.77777777778
110576,554835.0
120754,297400.0
117706,452556.25
107192,1044994.0
114310,617834.0909090909
107971,293522.7272727273
120010,261606.25
118491,289866.36363636365
105230,759245.8333333334
103154,176823.68421052632
120184,607200.0
105892,472422.85714285716
101594,308684.6153846154
102366,499818.1818181818
121017,446485.0
108875,392305.55555555556
117550,305152.63157894736
104912,2051744.7368421052
100176,488338.46153846156
114498,2886445.0
106603,316326.4705882353
120095,218590.0
103748,416814.70588235295
108459,234872.22222222222
116397,238792.85714285713
114186,661750.8333333334
114973,866428.4666666667
111184,420431.25
105249,267077.2727272727
117800,463925.0
100393,482454.54545454547
112020,239345.0
104901,1381613.1578947369
106758,359806.2
112886,205997.44444444444
100928,374003.6923076923
107212,503409.0909090909
110131,656916.6666666666
107700,413860.0
104752,531910.7142857143
118535,528607.1428571428
100052,823515.625
117464,478718.1818181818
119502,678434.375
109430,1763663.3333333333
118635,297640.0
119523,416814.70588235295
100449,2303500.0
113228,423194.44444444444
112778,316092.93333333335
109394,634545.0
119457,336665.3846153846
114925,273145.1818181818
105107,412993.63636363635
101554,502283.07692307694
103009,392305.55555555556
112546,472672.7272727273
105508,288859.0909090909
115684,299371.0
121040,861097.3684210526
118313,423350.0
115671,308684.6153846154
106407,474611.53846153844
113571,1542900.0
100530,176114.58333333334
100503,378062.5
110463,1089530.625
102405,546384.6153846154
103290,518940.0
116168,206185.0
111349,352162.0833333333
118019,353230.0
104088,265755.0
102626,409665.0
115582,254436.05555555556
101897,721375.0
111916,246356.66666666666
114325,737500.0
114784,154015.0
113344,1097350.0
107292,1381613.1578947369
110769,761804.4666666667
115398,240351.36363636365
120697,591000.0
109728,554835.0
104016,328261.7272727273
119030,1106331.2857142857
116600,343785.0
102617,202803.45454545456
118447,671350.375
109569,228140.0
103973,762850.0
109702,546130.0
117608,514273.8823529412
107748,353230.0
107989,682862.5
101408,367325.0
101753,375600.0
117284,524545.4545454546
109744,403757.4
120704,671350.375
109171,286914.5
117879,369013.8888888889
116186,412392.0
107361,397020.0
106107,518940.0
118190,679300.0
116915,257323.5294117647
115863,346641.8
114361,607200.0
102902,383057.6923076923
100188,724772.7272727273
112126,423650.0
103716,295895.0
104615,232536.66666666666
102037,569409.2142857143
116908,678434.375
102697,474800.0
113700,485818.1818181818
111023,1101963.642857143
114654,356450.0
114611,927410.7142857143
117969,543576.9230769231
107134,515345.0
104499,671045.3125
111031,254436.05555555556
116861,416912.5
103955,1044994.0
115758,1244159.0909090908
106460,445486.36363636365
117910,610660.0
114840,414810.5263157895
110957,726712.6363636364
110304,480370.76923076925
101156,446318.1818181818
116645,301638.46153846156
102326,351352.0
118128,478769.44444444444
101966,334925.0
119003,383057.6923076923
114115,580272.7058823529
109716,238792.85714285713
111533,228929.0
106936,388010.0
113031,633285.5833333334
101139,527565.3636363636
102197,370520.8333333333
101395,499818.1818181818
108409,363845.0
106570,1586497.0588235294
